document_title,version,live_page_url,source_path,duplicates,reviewer,audited,accurate,complete,notes
Request APIs via Postman,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/api/request-postman,docs/identitymanager/current/integration-guide/api/request-postman.md,7.0,,,,,
AccessCertification,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/api/server/accesscertification,docs/identitymanager/current/integration-guide/api/server/accesscertification.md,7.0,,,,,
AccessControl,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/api/server/accesscontrol,docs/identitymanager/current/integration-guide/api/server/accesscontrol.md,7.0,,,,,
Connectors,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/api/server/connectors,docs/identitymanager/current/integration-guide/api/server/connectors.md,,,,,,
Files,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/api/server/files,docs/identitymanager/current/integration-guide/api/server/files.md,7.0,,,,,
Server API,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/api/server,docs/identitymanager/current/integration-guide/api/server/index.md,7.0,,,,,
Job,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/api/server/job,docs/identitymanager/current/integration-guide/api/server/job.md,,,,,,
Metadata,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/api/server/metadata,docs/identitymanager/current/integration-guide/api/server/metadata.md,,,,,,
ProvisioningEntityInstance,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/api/server/provisioningentityinstance,docs/identitymanager/current/integration-guide/api/server/provisioningentityinstance.md,7.0,,,,,
ProvisioningPolicy,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/api/server/provisioningpolicy,docs/identitymanager/current/integration-guide/api/server/provisioningpolicy.md,7.0,,,,,
Report,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/api/server/report,docs/identitymanager/current/integration-guide/api/server/report.md,7.0,,,,,
Resource,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/api/server/resource,docs/identitymanager/current/integration-guide/api/server/resource.md,7.0,,,,,
ResourceChange,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/api/server/resourcechange,docs/identitymanager/current/integration-guide/api/server/resourcechange.md,7.0,,,,,
ResourceFileChange,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/api/server/resourcefilechange,docs/identitymanager/current/integration-guide/api/server/resourcefilechange.md,7.0,,,,,
ResourceLinkChange,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/api/server/resourcelinkchange,docs/identitymanager/current/integration-guide/api/server/resourcelinkchange.md,7.0,,,,,
Robots.Txt,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/api/server/robots.txt,docs/identitymanager/current/integration-guide/api/server/robots.txt.md,7.0,,,,,
Universes,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/api/server/universes,docs/identitymanager/current/integration-guide/api/server/universes.md,7.0,,,,,
Workflows,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/api/server/workflows,docs/identitymanager/current/integration-guide/api/server/workflows.md,7.0,,,,,
API query grammar,current,https://docs.netwrix.com/docs/identitymanager/current/integration-guide/api/squery,docs/identitymanager/current/integration-guide/api/squery.md,7.0,,,,,
