document_title,version,live_page_url,source_path,duplicates,reviewer,audited,accurate,complete,notes
Start Activity Session,26.03,https://docs.netwrix.com/docs/privilegesecure/26_03/enduser/dashboard/active/startsession,docs/privilegesecure/26.03/enduser/dashboard/active/startsession/startsession.md,25.12,,,,,
Approvals Dashboard: Approver,26.03,https://docs.netwrix.com/docs/privilegesecure/26_03/enduser/dashboard/approvals,docs/privilegesecure/26.03/enduser/dashboard/approvals.md,25.12,,,,,
Historical Dashboard,26.03,https://docs.netwrix.com/docs/privilegesecure/26_03/enduser/dashboard/historical,docs/privilegesecure/26.03/enduser/dashboard/historical.md,25.12,,,,,
Historical Dashboard: Auditor,26.03,https://docs.netwrix.com/docs/privilegesecure/26_03/enduser/dashboard/historicalauditor/historical,docs/privilegesecure/26.03/enduser/dashboard/historicalauditor/historical.md,,,,,,
Replay Viewer Window,26.03,https://docs.netwrix.com/docs/privilegesecure/26_03/enduser/dashboard/historicalauditor/replayviewer,docs/privilegesecure/26.03/enduser/dashboard/historicalauditor/replayviewer.md,25.12,,,,,
Session Logs Window,26.03,https://docs.netwrix.com/docs/privilegesecure/26_03/enduser/dashboard/historicalauditor/sessionlogs,docs/privilegesecure/26.03/enduser/dashboard/historicalauditor/sessionlogs.md,25.12,,,,,
Dashboard Interface,26.03,https://docs.netwrix.com/docs/privilegesecure/26_03/enduser/dashboard/overview,docs/privilegesecure/26.03/enduser/dashboard/overview.md,25.12,,,,,
Scheduled Dashboard,26.03,https://docs.netwrix.com/docs/privilegesecure/26_03/enduser/dashboard/scheduled,docs/privilegesecure/26.03/enduser/dashboard/scheduled.md,25.12,,,,,
Create My Activity Session,26.03,https://docs.netwrix.com/docs/privilegesecure/26_03/enduser/myactivities/createsession,docs/privilegesecure/26.03/enduser/myactivities/createsession.md,25.12,,,,,
My Activities,26.03,https://docs.netwrix.com/docs/privilegesecure/26_03/enduser/myactivities,docs/privilegesecure/26.03/enduser/myactivities/myactivities.md,,,,,,
Navigation,26.03,https://docs.netwrix.com/docs/privilegesecure/26_03/enduser/navigation,docs/privilegesecure/26.03/enduser/navigation/navigation.md,25.12,,,,,
Product Tour,26.03,https://docs.netwrix.com/docs/privilegesecure/26_03/enduser/navigation/producttour,docs/privilegesecure/26.03/enduser/navigation/producttour.md,25.12,,,,,
Privilege Secure End User Overview,26.03,https://docs.netwrix.com/docs/privilegesecure/26_03/enduser/overview,docs/privilegesecure/26.03/enduser/overview.md,25.12,,,,,
Session Timeout,26.03,https://docs.netwrix.com/docs/privilegesecure/26_03/enduser/sessiontimeout,docs/privilegesecure/26.03/enduser/sessiontimeout.md,25.12,,,,,
Getting Started,26.03,https://docs.netwrix.com/docs/privilegesecure/26_03/gettingstarted,docs/privilegesecure/26.03/gettingstarted.md,,,,,,
Netwrix Privilege Secure for Access Management v26.03 Documentation,26.03,https://docs.netwrix.com/docs/privilegesecure/26_03,docs/privilegesecure/26.03/index.md,25.12,,,,,
Install Components & Methods,26.03,https://docs.netwrix.com/docs/privilegesecure/26_03/install/components,docs/privilegesecure/26.03/install/components.md,25.12,,,,,
First Launch,26.03,https://docs.netwrix.com/docs/privilegesecure/26_03/install/firstlaunch,docs/privilegesecure/26.03/install/firstlaunch.md,,,,,,
Log Into the Privilege Secure Console,26.03,https://docs.netwrix.com/docs/privilegesecure/26_03/install/login,docs/privilegesecure/26.03/install/login.md,,,,,,
Installation,26.03,https://docs.netwrix.com/docs/privilegesecure/26_03/install/overview,docs/privilegesecure/26.03/install/overview.md,25.12,,,,,
Action Service Install,26.03,https://docs.netwrix.com/docs/privilegesecure/26_03/install/servicesonadditional/actionservice,docs/privilegesecure/26.03/install/servicesonadditional/actionservice.md,25.12,,,,,
Host Scan Service Install,26.03,https://docs.netwrix.com/docs/privilegesecure/26_03/install/servicesonadditional/hostservice,docs/privilegesecure/26.03/install/servicesonadditional/hostservice.md,25.12,,,,,
Proxy Service Install,26.03,https://docs.netwrix.com/docs/privilegesecure/26_03/install/servicesonadditional/proxyservice,docs/privilegesecure/26.03/install/servicesonadditional/proxyservice.md,25.12,,,,,
Install Remote Desktop Monitor Service on Target RDP Hosts,26.03,https://docs.netwrix.com/docs/privilegesecure/26_03/install/servicesonadditional/rdpmonitor,docs/privilegesecure/26.03/install/servicesonadditional/rdpmonitor.md,,,,,,
Remote Access Gateway,26.03,https://docs.netwrix.com/docs/privilegesecure/26_03/install/servicesonadditional/remoteaccessgateway/overview,docs/privilegesecure/26.03/install/servicesonadditional/remoteaccessgateway/overview.md,25.12,,,,,
Scheduler Service Install,26.03,https://docs.netwrix.com/docs/privilegesecure/26_03/install/servicesonadditional/schedulerservice,docs/privilegesecure/26.03/install/servicesonadditional/schedulerservice.md,25.12,,,,,
Netwrix Setup Launcher,26.03,https://docs.netwrix.com/docs/privilegesecure/26_03/install/setuplauncher,docs/privilegesecure/26.03/install/setuplauncher.md,25.12,,,,,
Silent Installer Option,26.03,https://docs.netwrix.com/docs/privilegesecure/26_03/install/silent,docs/privilegesecure/26.03/install/silent.md,25.12,,,,,
SSH Configurations,26.03,https://docs.netwrix.com/docs/privilegesecure/26_03/install/sshconfigurations,docs/privilegesecure/26.03/install/sshconfigurations.md,,,,,,
Troubleshooting,26.03,https://docs.netwrix.com/docs/privilegesecure/26_03/install/troubleshooting,docs/privilegesecure/26.03/install/troubleshooting.md,,,,,,
Upgrade Procedure,26.03,https://docs.netwrix.com/docs/privilegesecure/26_03/install/upgrade,docs/privilegesecure/26.03/install/upgrade.md,25.12,,,,,
Application Server,26.03,https://docs.netwrix.com/docs/privilegesecure/26_03/requirements/applicationserver,docs/privilegesecure/26.03/requirements/applicationserver.md,,,,,,
AWS Key Management Service,26.03,https://docs.netwrix.com/docs/privilegesecure/26_03/requirements/awskey,docs/privilegesecure/26.03/requirements/awskey/awskey.md,25.12,,,,,
AWS KMS Key Rotation,26.03,https://docs.netwrix.com/docs/privilegesecure/26_03/requirements/awskey/awskeyrotation,docs/privilegesecure/26.03/requirements/awskey/awskeyrotation.md,25.12,,,,,
Client,26.03,https://docs.netwrix.com/docs/privilegesecure/26_03/requirements/client,docs/privilegesecure/26.03/requirements/client.md,,,,,,
Requirements,26.03,https://docs.netwrix.com/docs/privilegesecure/26_03/requirements/overview,docs/privilegesecure/26.03/requirements/overview.md,,,,,,
Ports,26.03,https://docs.netwrix.com/docs/privilegesecure/26_03/requirements/ports,docs/privilegesecure/26.03/requirements/ports.md,25.12,,,,,
Remote Service Node,26.03,https://docs.netwrix.com/docs/privilegesecure/26_03/requirements/proxyserver,docs/privilegesecure/26.03/requirements/proxyserver.md,25.12,,,,,
Target Environments,26.03,https://docs.netwrix.com/docs/privilegesecure/26_03/requirements/target,docs/privilegesecure/26.03/requirements/target.md,25.12,,,,,
