document_title,version,live_page_url,source_path,duplicates,reviewer,audited,fixed,notes
Effective Group Membership,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/eventtype/effectivegroupmembership,docs/threatprevention/8.0/admin/policies/configuration/eventtype/effectivegroupmembership.md,7.5,,,,
Exchange Changes,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/eventtype/exchangechanges,docs/threatprevention/8.0/admin/policies/configuration/eventtype/exchangechanges.md,7.5,,,,
Exchange Lockdown,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/eventtype/exchangelockdown,docs/threatprevention/8.0/admin/policies/configuration/eventtype/exchangelockdown.md,7.5,,,,
File System Enterprise Auditor,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/eventtype/filesystemaccessanalyzer,docs/threatprevention/8.0/admin/policies/configuration/eventtype/filesystemaccessanalyzer.md,7.5,,,,
File System Changes,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/eventtype/filesystemchanges,docs/threatprevention/8.0/admin/policies/configuration/eventtype/filesystemchanges/filesystemchanges.md,7.5,,,,
Monitor NAS Devices,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/eventtype/filesystemchanges/nasdevice,docs/threatprevention/8.0/admin/policies/configuration/eventtype/filesystemchanges/nasdevice.md,7.5,,,,
File System Lockdown,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/eventtype/filesystemlockdown,docs/threatprevention/8.0/admin/policies/configuration/eventtype/filesystemlockdown.md,7.5,,,,
FSMO Role Monitoring,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/eventtype/fsmorolemonitoring,docs/threatprevention/8.0/admin/policies/configuration/eventtype/fsmorolemonitoring.md,7.5,,,,
GPO Setting Changes,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/eventtype/gposettingchanges,docs/threatprevention/8.0/admin/policies/configuration/eventtype/gposettingchanges.md,7.5,,,,
GPO Setting Lockdown,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/eventtype/gposettinglockdown,docs/threatprevention/8.0/admin/policies/configuration/eventtype/gposettinglockdown.md,7.5,,,,
LDAP Bind Monitoring,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/eventtype/ldapbindmonitoring,docs/threatprevention/8.0/admin/policies/configuration/eventtype/ldapbindmonitoring.md,7.5,,,,
LDAP Lockdown,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/eventtype/ldaplockdown,docs/threatprevention/8.0/admin/policies/configuration/eventtype/ldaplockdown.md,7.5,,,,
LDAP Monitoring,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/eventtype/ldapmonitoring,docs/threatprevention/8.0/admin/policies/configuration/eventtype/ldapmonitoring/ldapmonitoring.md,7.5,,,,
LDAP Ping Operations Use Case,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/eventtype/ldapmonitoring/ldapping,docs/threatprevention/8.0/admin/policies/configuration/eventtype/ldapmonitoring/ldapping.md,7.5,,,,
LDAP Search Operations Use Case,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/eventtype/ldapmonitoring/ldapsearch,docs/threatprevention/8.0/admin/policies/configuration/eventtype/ldapmonitoring/ldapsearch.md,7.5,,,,
Netwrix Threat Manager Honeytoken Threats Use Case,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/eventtype/ldapmonitoring/threatmanagerldap,docs/threatprevention/8.0/admin/policies/configuration/eventtype/ldapmonitoring/threatmanagerldap.md,7.5,,,,
Process Guardian – Monitor,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/eventtype/lsassguardianmonitor,docs/threatprevention/8.0/admin/policies/configuration/eventtype/lsassguardianmonitor.md,,,,,
Process Guardian – Protect,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/eventtype/lsassguardianprotect,docs/threatprevention/8.0/admin/policies/configuration/eventtype/lsassguardianprotect.md,,,,,
Event Type Tab,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/eventtype/overview,docs/threatprevention/8.0/admin/policies/configuration/eventtype/overview.md,,,,,
Monitor Weak Passwords Use Case,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/eventtype/passwordenforcement/monitorweakpasswords,docs/threatprevention/8.0/admin/policies/configuration/eventtype/passwordenforcement/monitorweakpasswords.md,,,,,
Password Enforcement Event Type,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/eventtype/passwordenforcement,docs/threatprevention/8.0/admin/policies/configuration/eventtype/passwordenforcement/passwordenforcement.md,7.5,,,,
Prevent Weak Passwords Use Case,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/eventtype/passwordenforcement/preventweakpasswords,docs/threatprevention/8.0/admin/policies/configuration/eventtype/passwordenforcement/preventweakpasswords.md,,,,,
ADCS Attribute List Window,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/eventtype/window/adcsattributelist,docs/threatprevention/8.0/admin/policies/configuration/eventtype/window/adcsattributelist.md,,,,,
Add IP Address Window,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/eventtype/window/addipaddress,docs/threatprevention/8.0/admin/policies/configuration/eventtype/window/addipaddress.md,7.5,,,,
Attribute List Window,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/eventtype/window/attributelist,docs/threatprevention/8.0/admin/policies/configuration/eventtype/window/attributelist.md,7.5,,,,
Class List Window,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/eventtype/window/classlist,docs/threatprevention/8.0/admin/policies/configuration/eventtype/window/classlist.md,7.5,,,,
Select Active Directory Contexts Window,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/eventtype/window/context,docs/threatprevention/8.0/admin/policies/configuration/eventtype/window/context.md,7.5,,,,
Select Exchange Objects from Active Directory Window,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/eventtype/window/exchangeobjects,docs/threatprevention/8.0/admin/policies/configuration/eventtype/window/exchangeobjects.md,7.5,,,,
Select Active Directory Group Policy Objects Window,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/eventtype/window/grouppolicyobjects,docs/threatprevention/8.0/admin/policies/configuration/eventtype/window/grouppolicyobjects.md,7.5,,,,
Select AD Groups Window,8.0,https://docs.netwrix.com/docs/threatprevention/8_0/admin/policies/configuration/eventtype/window/groups,docs/threatprevention/8.0/admin/policies/configuration/eventtype/window/groups.md,7.5,,,,
