document_title,version,live_page_url,source_path,duplicates,reviewer,audited,fixed,notes
Linux: Replicate Sudo Permissions to Many Systems Using QuickStart,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/administration/systemmanagement/linuxsudopermissions,docs/privilegesecurediscovery/2.22/administration/systemmanagement/linuxsudopermissions.md,,,,,
Offline Access Management (OAM) - Extended,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/administration/systemmanagement/oamextended,docs/privilegesecurediscovery/2.22/administration/systemmanagement/oamextended.md,,,,,
Quickstart Fields Demystified,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/administration/systemmanagement/quickstartfields,docs/privilegesecurediscovery/2.22/administration/systemmanagement/quickstartfields.md,,,,,
Remove a System from Privilege Secure,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/administration/systemmanagement/removeasystem,docs/privilegesecurediscovery/2.22/administration/systemmanagement/removeasystem.md,,,,,
Restore a System,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/administration/systemmanagement/restoreasystem,docs/privilegesecurediscovery/2.22/administration/systemmanagement/restoreasystem.md,,,,,
Getting Started,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/gettingstarted,docs/privilegesecurediscovery/2.22/gettingstarted.md,,,,,
(RETIRED) Dell PowerEdge Default iDRAC Password,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/installation/dellpoweredge,docs/privilegesecurediscovery/2.22/installation/dellpoweredge.md,,,,,
Docker Credentials Helper,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/installation/dockercredentials,docs/privilegesecurediscovery/2.22/installation/dockercredentials.md,,,,,
Docker Secrets Matching DR Site to PROD Site,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/installation/dockersecrets,docs/privilegesecurediscovery/2.22/installation/dockersecrets.md,,,,,
Install the S1 CLI Helper Utility,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/installation/s1clihelperutility,docs/privilegesecurediscovery/2.22/installation/s1clihelperutility.md,,,,,
Advanced API Reference,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/integrations/api/advancedapireference,docs/privilegesecurediscovery/2.22/integrations/api/advancedapireference.md,,,,,
API Key Management,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/integrations/api/apikeymanagement,docs/privilegesecurediscovery/2.22/integrations/api/apikeymanagement.md,,,,,
API Key Revocation,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/integrations/api/apikeyrevocation,docs/privilegesecurediscovery/2.22/integrations/api/apikeyrevocation.md,,,,,
Postman: Authenticate using an API key,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/integrations/api/postmanauthenticate,docs/privilegesecurediscovery/2.22/integrations/api/postmanauthenticate.md,,,,,
PostMan: Adding Users/Groups to Linux System Inventory,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/integrations/api/postmanlinux,docs/privilegesecurediscovery/2.22/integrations/api/postmanlinux.md,,,,,
Carbon Black,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/integrations/edr/carbonblack,docs/privilegesecurediscovery/2.22/integrations/edr/carbonblack.md,,,,,
CrowdStrike,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/integrations/edr/crowdstrike,docs/privilegesecurediscovery/2.22/integrations/edr/crowdstrike.md,,,,,
SentinelOne,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/integrations/edr/sentinelone,docs/privilegesecurediscovery/2.22/integrations/edr/sentinelone.md,,,,,
Tanium,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/integrations/edr/tanium,docs/privilegesecurediscovery/2.22/integrations/edr/tanium.md,,,,,
Additional Logs,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/integrations/siem/additionallogs,docs/privilegesecurediscovery/2.22/integrations/siem/additionallogs.md,,,,,
Forward Logs to Syslog Servers and SIEM Solutions,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/integrations/siem/forwardlogs,docs/privilegesecurediscovery/2.22/integrations/siem/forwardlogs.md,,,,,
Logs,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/integrations/siem/logs,docs/privilegesecurediscovery/2.22/integrations/siem/logs.md,,,,,
Splunk (JSON) Source Type,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/integrations/siem/splunkjson,docs/privilegesecurediscovery/2.22/integrations/siem/splunkjson.md,,,,,
Splunk and SIEM Queries,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/integrations/siem/splunkqueries,docs/privilegesecurediscovery/2.22/integrations/siem/splunkqueries.md,,,,,
Core Services,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/partners/technicalpartnerdocu/core_services,docs/privilegesecurediscovery/2.22/partners/technicalpartnerdocu/core_services.md,,,,,
Architectue Overview,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/requirements/architectureoverview,docs/privilegesecurediscovery/2.22/requirements/architectureoverview.md,,,,,
High Availability (HA) and Disaster Recovery (DR) Options,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/requirements/haanddr,docs/privilegesecurediscovery/2.22/requirements/haanddr.md,,,,,
Requirements,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/requirements/overview,docs/privilegesecurediscovery/2.22/requirements/overview.md,,,,,
"Port, Firewall, and Datacenter Requirements",2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/requirements/portsandfirewalls,docs/privilegesecurediscovery/2.22/requirements/portsandfirewalls.md,,,,,
Server Storage Sizing,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/requirements/serverstoragesizing,docs/privilegesecurediscovery/2.22/requirements/serverstoragesizing.md,,,,,
Supported Operating Systems and Browsers,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/requirements/supportedosandbrowsers,docs/privilegesecurediscovery/2.22/requirements/supportedosandbrowsers.md,,,,,
System & Service Account Security,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/requirements/technicalpreparation/accountsecurity,docs/privilegesecurediscovery/2.22/requirements/technicalpreparation/accountsecurity.md,,,,,
Freeze Mode,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/requirements/technicalpreparation/freeze_mode,docs/privilegesecurediscovery/2.22/requirements/technicalpreparation/freeze_mode.md,,,,,
Go-Live Checklist,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/requirements/technicalpreparation/golivechecklist,docs/privilegesecurediscovery/2.22/requirements/technicalpreparation/golivechecklist.md,,,,,
Info: What's Different About Domain Controllers?,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/requirements/technicalpreparation/info_-_what's_different_about_domain_controllers,docs/privilegesecurediscovery/2.22/requirements/technicalpreparation/info_-_what's_different_about_domain_controllers.md,,,,,
Linux Registrations Prerequisites,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/requirements/technicalpreparation/linuxregistrationsprerequisites,docs/privilegesecurediscovery/2.22/requirements/technicalpreparation/linuxregistrationsprerequisites.md,,,,,
Postman: Installing and Configuring,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/requirements/technicalpreparation/postman_-_installing_and_configuring_,docs/privilegesecurediscovery/2.22/requirements/technicalpreparation/postman_-_installing_and_configuring_.md,,,,,
Postman Linux Registration,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/requirements/technicalpreparation/postmanlinuxregistration,docs/privilegesecurediscovery/2.22/requirements/technicalpreparation/postmanlinuxregistration.md,,,,,
Add Privilege Secure Protect Mode Account to Windows Endpoints via GPO,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/requirements/technicalpreparation/productmodeaccount,docs/privilegesecurediscovery/2.22/requirements/technicalpreparation/productmodeaccount.md,,,,,
Proxy/Firewall Whitelist Servers,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/requirements/technicalpreparation/proxyfirewallwhitelist,docs/privilegesecurediscovery/2.22/requirements/technicalpreparation/proxyfirewallwhitelist.md,,,,,
Risk Register,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/requirements/technicalpreparation/riskregister,docs/privilegesecurediscovery/2.22/requirements/technicalpreparation/riskregister.md,,,,,
Scan GPO Guide (Server 2012 or 2008 Domain Controllers),2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/requirements/technicalpreparation/scangposerver2012or2008dcs,docs/privilegesecurediscovery/2.22/requirements/technicalpreparation/scangposerver2012or2008dcs.md,,,,,
Scan GPO Guide (Server 2016+ Domain Controllers),2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/requirements/technicalpreparation/scangposerver2016%2Bdcs,docs/privilegesecurediscovery/2.22/requirements/technicalpreparation/scangposerver2016+dcs.md,,,,,
Service Accounts,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/requirements/technicalpreparation/serviceaccounts,docs/privilegesecurediscovery/2.22/requirements/technicalpreparation/serviceaccounts.md,,,,,
Virtual Machines,2.22,https://docs.netwrix.com/docs/privilegesecurediscovery/2_22/requirements/virtualmachines,docs/privilegesecurediscovery/2.22/requirements/virtualmachines.md,,,,,
