document_title,version,live_page_url,source_path,also_covers,reviewer,audited,fixed,corrections,notes
Exchange Online,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/monitoredhosts/add/exchangeonline,docs/activitymonitor/10.0/admin/monitoredhosts/add/exchangeonline.md,,,,,,
Hitachi,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/monitoredhosts/add/hitachi,docs/activitymonitor/10.0/admin/monitoredhosts/add/hitachi.md,,,,,,
Microsoft 365 Copilot,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/monitoredhosts/add/m365copilot,docs/activitymonitor/10.0/admin/monitoredhosts/add/m365copilot.md,,,,,,
Nasuni,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/monitoredhosts/add/nasuni,docs/activitymonitor/10.0/admin/monitoredhosts/add/nasuni.md,,,,,,
NetApp,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/monitoredhosts/add/netapp,docs/activitymonitor/10.0/admin/monitoredhosts/add/netapp.md,,,,,,
Nutanix,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/monitoredhosts/add/nutanix,docs/activitymonitor/10.0/admin/monitoredhosts/add/nutanix.md,,,,,,
Add New Host Window,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/monitoredhosts/add/overview,docs/activitymonitor/10.0/admin/monitoredhosts/add/overview.md,,,,,,
Panzura,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/monitoredhosts/add/panzura,docs/activitymonitor/10.0/admin/monitoredhosts/add/panzura.md,,,,,,
Qumulo,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/monitoredhosts/add/qumulo,docs/activitymonitor/10.0/admin/monitoredhosts/add/qumulo.md,,,,,,
SharePoint,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/monitoredhosts/add/sharepoint,docs/activitymonitor/10.0/admin/monitoredhosts/add/sharepoint.md,,,,,,
SharePoint Online,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/monitoredhosts/add/sharepointonline,docs/activitymonitor/10.0/admin/monitoredhosts/add/sharepointonline.md,,,,,,
SQL Server,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/monitoredhosts/add/sqlserver,docs/activitymonitor/10.0/admin/monitoredhosts/add/sqlserver.md,,,,,,
Windows,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/monitoredhosts/add/windows,docs/activitymonitor/10.0/admin/monitoredhosts/add/windows.md,,,,,,
File TSV Log File,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/monitoredhosts/output/filetsv,docs/activitymonitor/10.0/admin/monitoredhosts/output/filetsv.md,,,,,,
Linux TSV Log File,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/monitoredhosts/output/linuxtsv,docs/activitymonitor/10.0/admin/monitoredhosts/output/linuxtsv.md,,,,,,
Output for Monitored Hosts/Services,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/monitoredhosts/output,docs/activitymonitor/10.0/admin/monitoredhosts/output/output.md,,,,,,
SharePoint JSON Log File,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/monitoredhosts/output/sharepointjson,docs/activitymonitor/10.0/admin/monitoredhosts/output/sharepointjson.md,,,,,,
SharePoint Online JSON Log File,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/monitoredhosts/output/sharepointonlinejson,docs/activitymonitor/10.0/admin/monitoredhosts/output/sharepointonlinejson.md,,,,,,
SharePoint TSV Log File,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/monitoredhosts/output/sharepointtsv,docs/activitymonitor/10.0/admin/monitoredhosts/output/sharepointtsv.md,,,,,,
SQL Server JSON Log File,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/monitoredhosts/output/sqlservertsv,docs/activitymonitor/10.0/admin/monitoredhosts/output/sqlservertsv.md,,,,,,
Monitored Hosts & Services Tab,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/monitoredhosts/overview,docs/activitymonitor/10.0/admin/monitoredhosts/overview.md,,,,,,
Auditing Tab,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/monitoredhosts/properties/auditing,docs/activitymonitor/10.0/admin/monitoredhosts/properties/auditing.md,,,,,,
Cohesity Tab,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/monitoredhosts/properties/cohesity,docs/activitymonitor/10.0/admin/monitoredhosts/properties/cohesity.md,,,,,,
Connection Tab,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/monitoredhosts/properties/connection,docs/activitymonitor/10.0/admin/monitoredhosts/properties/connection.md,,,,,,
Dell Tab,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/monitoredhosts/properties/dell,docs/activitymonitor/10.0/admin/monitoredhosts/properties/dell.md,,,,,,
FPolicy Tab,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/monitoredhosts/properties/fpolicy,docs/activitymonitor/10.0/admin/monitoredhosts/properties/fpolicy.md,,,,,,
Hitachi NAS Tab,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/monitoredhosts/properties/hitachinas,docs/activitymonitor/10.0/admin/monitoredhosts/properties/hitachinas.md,,,,,,
Inactivity Alerts Tab,10.0,https://docs.netwrix.com/docs/activitymonitor/10_0/admin/monitoredhosts/properties/inactivityalerts,docs/activitymonitor/10.0/admin/monitoredhosts/properties/inactivityalerts.md,,,,,,
