document_title,version,live_page_url,source_path,duplicates,reviewer,audited,accurate,complete,notes
Model Changes in the AIC,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/changemodeling/model,docs/accessinformationcenter/11.6/resourceaudit/changemodeling/model.md,,,,,,
Modeled Access Changes Report,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/changemodeling/modeledaccesschanges,docs/accessinformationcenter/11.6/resourceaudit/changemodeling/modeledaccesschanges.md,,,,,,
Change Modeling,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/changemodeling/overview,docs/accessinformationcenter/11.6/resourceaudit/changemodeling/overview.md,,,,,,
Activity Details Report,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/computer/activitydetails,docs/accessinformationcenter/11.6/resourceaudit/computer/activitydetails.md,,,,,,
Activity Statistics Report,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/computer/activitystatistics,docs/accessinformationcenter/11.6/resourceaudit/computer/activitystatistics.md,,,,,,
Attribute Changes Report,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/computer/attributechanges,docs/accessinformationcenter/11.6/resourceaudit/computer/attributechanges.md,,,,,,
Effective Access Report,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/computer/effectiveaccess,docs/accessinformationcenter/11.6/resourceaudit/computer/effectiveaccess.md,,,,,,
Object Permissions Report,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/computer/objectpermissions,docs/accessinformationcenter/11.6/resourceaudit/computer/objectpermissions.md,,,,,,
Computer Reports,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/computer/overview,docs/accessinformationcenter/11.6/resourceaudit/computer/overview.md,,,,,,
Permissions Report,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/computer/permissions,docs/accessinformationcenter/11.6/resourceaudit/computer/permissions.md,,,,,,
Computer Reports Quick Reference Guide,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/computer/quickreference,docs/accessinformationcenter/11.6/resourceaudit/computer/quickreference.md,,,,,,
Dropbox Reports,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/dropbox/overview,docs/accessinformationcenter/11.6/resourceaudit/dropbox/overview.md,,,,,,
Dropbox Reports Quick Reference Guide,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/dropbox/quickreference,docs/accessinformationcenter/11.6/resourceaudit/dropbox/quickreference.md,,,,,,
Sensitive Content Details Report,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/dropbox/team/sensitivecontentdetails,docs/accessinformationcenter/11.6/resourceaudit/dropbox/team/sensitivecontentdetails.md,,,,,,
Permissions Report,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/dropbox/teammemberresource/permissions,docs/accessinformationcenter/11.6/resourceaudit/dropbox/teammemberresource/permissions.md,,,,,,
Sensitive Content Report,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/dropbox/teammemberresource/sensitivecontent,docs/accessinformationcenter/11.6/resourceaudit/dropbox/teammemberresource/sensitivecontent.md,,,,,,
Permissions Report,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/exchange/mailboxfolder/permissions,docs/accessinformationcenter/11.6/resourceaudit/exchange/mailboxfolder/permissions.md,,,,,,
Sensitive Content Report,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/exchange/mailboxfolder/sensitivecontent,docs/accessinformationcenter/11.6/resourceaudit/exchange/mailboxfolder/sensitivecontent.md,,,,,,
Exchange Reports,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/exchange/overview,docs/accessinformationcenter/11.6/resourceaudit/exchange/overview.md,,,,,,
Exchange Reports Quick Reference Guide,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/exchange/quickreference,docs/accessinformationcenter/11.6/resourceaudit/exchange/quickreference.md,,,,,,
Sensitive Content Details Report,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/exchange/server/sensitivecontentdetails,docs/accessinformationcenter/11.6/resourceaudit/exchange/server/sensitivecontentdetails.md,,,,,,
Activity Summary Report,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/filesystem/activitysummary,docs/accessinformationcenter/11.6/resourceaudit/filesystem/activitysummary.md,,,,,,
Admin Shares Node Report,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/filesystem/adminshares/overview,docs/accessinformationcenter/11.6/resourceaudit/filesystem/adminshares/overview.md,,,,,,
Exceptions Node Reports,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/filesystem/exceptions/overview,docs/accessinformationcenter/11.6/resourceaudit/filesystem/exceptions/overview.md,,,,,,
Activity Details Report,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/filesystem/nfsexports/activitydetails,docs/accessinformationcenter/11.6/resourceaudit/filesystem/nfsexports/activitydetails.md,,,,,,
Activity Statistics Report,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/filesystem/nfsexports/activitystatistics,docs/accessinformationcenter/11.6/resourceaudit/filesystem/nfsexports/activitystatistics.md,,,,,,
NFS Exports Reports,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/filesystem/nfsexports/overview,docs/accessinformationcenter/11.6/resourceaudit/filesystem/nfsexports/overview.md,,,,,,
Sensitive Content Report,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/filesystem/nfsexports/sensitivecontent,docs/accessinformationcenter/11.6/resourceaudit/filesystem/nfsexports/sensitivecontent.md,,,,,,
File System Reports,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/filesystem/overview,docs/accessinformationcenter/11.6/resourceaudit/filesystem/overview.md,,,,,,
File System Reports Quick Reference Guide,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/filesystem/quickreference,docs/accessinformationcenter/11.6/resourceaudit/filesystem/quickreference.md,,,,,,
Activity Statistics Report,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/filesystem/server/activitystatistics,docs/accessinformationcenter/11.6/resourceaudit/filesystem/server/activitystatistics.md,,,,,,
Server Summary Report,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/filesystem/serversummary,docs/accessinformationcenter/11.6/resourceaudit/filesystem/serversummary.md,,,,,,
Shared Folders Node Report,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/filesystem/sharedfolders/overview,docs/accessinformationcenter/11.6/resourceaudit/filesystem/sharedfolders/overview.md,,,,,,
Activity Details Report,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/filesystem/sharesubfolder/activitydetails,docs/accessinformationcenter/11.6/resourceaudit/filesystem/sharesubfolder/activitydetails.md,,,,,,
Activity Statistics Report,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/filesystem/sharesubfolder/activitystatistics,docs/accessinformationcenter/11.6/resourceaudit/filesystem/sharesubfolder/activitystatistics.md,,,,,,
Effective Access Report,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/filesystem/sharesubfolder/effectiveaccess,docs/accessinformationcenter/11.6/resourceaudit/filesystem/sharesubfolder/effectiveaccess.md,,,,,,
Exceptions Report,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/filesystem/sharesubfolder/exceptions,docs/accessinformationcenter/11.6/resourceaudit/filesystem/sharesubfolder/exceptions.md,,,,,,
Permissions Report,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/filesystem/sharesubfolder/permissions,docs/accessinformationcenter/11.6/resourceaudit/filesystem/sharesubfolder/permissions.md,,,,,,
Sensitive Content Report,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/filesystem/sharesubfolder/sensitivecontent,docs/accessinformationcenter/11.6/resourceaudit/filesystem/sharesubfolder/sensitivecontent.md,,,,,,
Activity Report,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/flexibleimports/activity,docs/accessinformationcenter/11.6/resourceaudit/flexibleimports/activity.md,,,,,,
Flexible Imports Feature,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/flexibleimports/overview,docs/accessinformationcenter/11.6/resourceaudit/flexibleimports/overview.md,,,,,,
Permissions Report,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/flexibleimports/permissions,docs/accessinformationcenter/11.6/resourceaudit/flexibleimports/permissions.md,,,,,,
Flexible Import Reports Quick Reference,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/flexibleimports/quickreference,docs/accessinformationcenter/11.6/resourceaudit/flexibleimports/quickreference.md,,,,,,
Sensitive Content Report,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/flexibleimports/sensitivecontent,docs/accessinformationcenter/11.6/resourceaudit/flexibleimports/sensitivecontent.md,,,,,,
Attribute Changes Report,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/group/attributechanges,docs/accessinformationcenter/11.6/resourceaudit/group/attributechanges.md,,,,,,
Effective Access Report for Entra ID Group,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/group/effectiveaccess-entra,docs/accessinformationcenter/11.6/resourceaudit/group/effectiveaccess-entra.md,,,,,,
Effective Access Report,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/group/effectiveaccess,docs/accessinformationcenter/11.6/resourceaudit/group/effectiveaccess.md,,,,,,
Member Changes Report,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/group/memberchanges,docs/accessinformationcenter/11.6/resourceaudit/group/memberchanges.md,,,,,,
Members Report,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/group/members,docs/accessinformationcenter/11.6/resourceaudit/group/members.md,,,,,,
Object Permissions Report,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/group/objectpermissions,docs/accessinformationcenter/11.6/resourceaudit/group/objectpermissions.md,,,,,,
Group Reports,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/group/overview,docs/accessinformationcenter/11.6/resourceaudit/group/overview.md,,,,,,
Permissions Report for Entra ID Group,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/group/permissions-entra,docs/accessinformationcenter/11.6/resourceaudit/group/permissions-entra.md,,,,,,
Permissions Report,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/group/permissions,docs/accessinformationcenter/11.6/resourceaudit/group/permissions.md,,,,,,
Group Reports Quick Reference Guide,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/group/quickreference,docs/accessinformationcenter/11.6/resourceaudit/group/quickreference.md,,,,,,
Permissions Report,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/mongodb/databasecollection/permissions,docs/accessinformationcenter/11.6/resourceaudit/mongodb/databasecollection/permissions.md,,,,,,
Sensitive Content Report,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/mongodb/databasecollection/sensitivecontent,docs/accessinformationcenter/11.6/resourceaudit/mongodb/databasecollection/sensitivecontent.md,,,,,,
Sensitive Content Details Report,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/mongodb/instance/sensitivecontentdetails,docs/accessinformationcenter/11.6/resourceaudit/mongodb/instance/sensitivecontentdetails.md,,,,,,
MongoDB Reports,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/mongodb/overview,docs/accessinformationcenter/11.6/resourceaudit/mongodb/overview.md,,,,,,
MongoDB Reports Quick Reference Guide,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/mongodb/quickreference,docs/accessinformationcenter/11.6/resourceaudit/mongodb/quickreference.md,,,,,,
Permissions Report,11.6,https://docs.netwrix.com/docs/accessinformationcenter/11_6/resourceaudit/mysql/databasetables/permissions,docs/accessinformationcenter/11.6/resourceaudit/mysql/databasetables/permissions.md,,,,,,
