document_title,version,live_page_url,source_path,duplicates,reviewer,audited,accurate,complete,notes
Configure Advanced Audit Policies,10.6,https://docs.netwrix.com/docs/auditor/10_6/configuration/activedirectory/advancedpolicy,docs/auditor/10.6/configuration/activedirectory/advancedpolicy.md,,,,,,
Active Directory: Automatic Configuration,10.6,https://docs.netwrix.com/docs/auditor/10_6/configuration/activedirectory/automatic,docs/auditor/10.6/configuration/activedirectory/automatic.md,,,,,,
Configure Basic Domain Audit Policies,10.6,https://docs.netwrix.com/docs/auditor/10_6/configuration/activedirectory/basicpolicy,docs/auditor/10.6/configuration/activedirectory/basicpolicy.md,,,,,,
Active Directory: Manual Configuration,10.6,https://docs.netwrix.com/docs/auditor/10_6/configuration/activedirectory/manual,docs/auditor/10.6/configuration/activedirectory/manual.md,,,,,,
Configure Object-Level Auditing,10.6,https://docs.netwrix.com/docs/auditor/10_6/configuration/activedirectory/objectlevel,docs/auditor/10.6/configuration/activedirectory/objectlevel.md,,,,,,
Active Directory,10.6,https://docs.netwrix.com/docs/auditor/10_6/configuration/activedirectory/overview,docs/auditor/10.6/configuration/activedirectory/overview.md,,,,,,
Permissions for Active Directory Auditing,10.6,https://docs.netwrix.com/docs/auditor/10_6/configuration/activedirectory/permissions,docs/auditor/10.6/configuration/activedirectory/permissions.md,,,,,,
Active Directory Registry Key Configuration,10.6,https://docs.netwrix.com/docs/auditor/10_6/configuration/activedirectory/registrykey,docs/auditor/10.6/configuration/activedirectory/registrykey.md,,,,,,
Adjust Security Event Log Size and Retention,10.6,https://docs.netwrix.com/docs/auditor/10_6/configuration/activedirectory/securitylog,docs/auditor/10.6/configuration/activedirectory/securitylog.md,,,,,,
Adjust Active Directory Tombstone Lifetime (optional),10.6,https://docs.netwrix.com/docs/auditor/10_6/configuration/activedirectory/tombstone,docs/auditor/10.6/configuration/activedirectory/tombstone.md,,,,,,
AD FS,10.6,https://docs.netwrix.com/docs/auditor/10_6/configuration/activedirectoryfederatedservices/overview,docs/auditor/10.6/configuration/activedirectoryfederatedservices/overview.md,,,,,,
Exchange Administrator Audit Logging Settings,10.6,https://docs.netwrix.com/docs/auditor/10_6/configuration/exchange/auditlog,docs/auditor/10.6/configuration/exchange/auditlog.md,,,,,,
Configure Exchange for Monitoring Mailbox Access,10.6,https://docs.netwrix.com/docs/auditor/10_6/configuration/exchange/mailboxacccess,docs/auditor/10.6/configuration/exchange/mailboxacccess.md,,,,,,
Exchange,10.6,https://docs.netwrix.com/docs/auditor/10_6/configuration/exchange/overview,docs/auditor/10.6/configuration/exchange/overview.md,,,,,,
Permissions for Exchange Auditing,10.6,https://docs.netwrix.com/docs/auditor/10_6/configuration/exchange/permissions,docs/auditor/10.6/configuration/exchange/permissions.md,,,,,,
Assign Permission To Read the Registry Key,10.6,https://docs.netwrix.com/docs/auditor/10_6/configuration/exchange/permissionsregistrykeys,docs/auditor/10.6/configuration/exchange/permissionsregistrykeys.md,,,,,,
Exchange Registry Keys,10.6,https://docs.netwrix.com/docs/auditor/10_6/configuration/exchange/registrykey,docs/auditor/10.6/configuration/exchange/registrykey.md,,,,,,
Configure Audit Settings for CIFS File Shares on Dell Data Storage,10.6,https://docs.netwrix.com/docs/auditor/10_6/configuration/fileservers/delldatastorage/cifss,docs/auditor/10.6/configuration/fileservers/delldatastorage/cifss.md,,,,,,
Configure Audit Object Access Policy,10.6,https://docs.netwrix.com/docs/auditor/10_6/configuration/fileservers/delldatastorage/objectaccess,docs/auditor/10.6/configuration/fileservers/delldatastorage/objectaccess.md,,,,,,
Dell Data Storage,10.6,https://docs.netwrix.com/docs/auditor/10_6/configuration/fileservers/delldatastorage/overview,docs/auditor/10.6/configuration/fileservers/delldatastorage/overview.md,,,,,,
Compliance Mode,10.6,https://docs.netwrix.com/docs/auditor/10_6/configuration/fileservers/dellisilon/compliance,docs/auditor/10.6/configuration/fileservers/dellisilon/compliance.md,,,,,,
